Fiscal year/period,Month,Year,Profit_Center_masked,Posting_Week,Week_Year,Posting_Date,Ship-To Company,Ship from Location_masked,SKU,Brand (PH)_masked,Sales
2.2015,2,2015,PC1,6,2015,06.02.2015,STP4,LOC5,KIT188,B19,19
2.2015,2,2015,PC1,6,2015,06.02.2015,STP4,LOC5,KIT190,B16,171
2.2015,2,2015,PC1,6,2015,06.02.2015,STP4,LOC5,KIT192,B19,58
2.2015,2,2015,PC1,6,2015,06.02.2015,STP4,LOC5,KIT193,B19,72
2.2015,2,2015,PC1,6,2015,06.02.2015,STP4,LOC5,KIT200,B16,291
2.2015,2,2015,PC1,6,2015,06.02.2015,STP4,LOC5,KIT259,B22,90
2.2015,2,2015,PC1,6,2015,06.02.2015,STP4,LOC5,KIT517,B14,2
2.2015,2,2015,PC1,6,2015,06.02.2015,STP4,LOC5,KIT541,B15,90
2.2015,2,2015,PC1,6,2015,06.02.2015,STP4,LOC5,KIT544,B2,90
2.2015,2,2015,PC1,6,2015,06.02.2015,STP4,LOC5,KIT561,B15,198
2.2015,2,2015,PC1,7,2015,09.02.2015,STP1,LOC3,KIT570,B15,450
2.2015,2,2015,PC1,7,2015,09.02.2015,STP1,LOC3,KIT571,B15,288
2.2015,2,2015,PC1,7,2015,09.02.2015,STP2,LOC4,KIT19,B15,96
2.2015,2,2015,PC1,7,2015,09.02.2015,STP2,LOC4,KIT20,B15,90
2.2015,2,2015,PC1,7,2015,09.02.2015,STP2,LOC4,KIT24,B15,36
2.2015,2,2015,PC1,7,2015,09.02.2015,STP2,LOC4,KIT26,B22,144
2.2015,2,2015,PC1,7,2015,09.02.2015,STP2,LOC4,KIT27,B15,12
2.2015,2,2015,PC1,7,2015,09.02.2015,STP2,LOC4,KIT28,B15,16
2.2015,2,2015,PC1,7,2015,09.02.2015,STP2,LOC4,KIT259,B22,160
2.2015,2,2015,PC1,7,2015,09.02.2015,STP2,LOC4,KIT260,B22,268
2.2015,2,2015,PC1,7,2015,09.02.2015,STP2,LOC4,KIT541,B15,32
2.2015,2,2015,PC1,7,2015,09.02.2015,STP2,LOC4,KIT561,B15,396
2.2015,2,2015,PC1,7,2015,09.02.2015,STP3,LOC2,KIT19,B15,88
2.2015,2,2015,PC1,7,2015,09.02.2015,STP3,LOC2,KIT25,B22,4
2.2015,2,2015,PC1,7,2015,09.02.2015,STP3,LOC2,KIT26,B22,144
2.2015,2,2015,PC1,7,2015,09.02.2015,STP3,LOC2,KIT78,B15,3
2.2015,2,2015,PC1,7,2015,09.02.2015,STP3,LOC2,KIT259,B22,160
2.2015,2,2015,PC1,7,2015,09.02.2015,STP3,LOC2,KIT570,B15,6
2.2015,2,2015,PC1,7,2015,09.02.2015,STP4,LOC5,KIT71,B15,36
2.2015,2,2015,PC1,7,2015,09.02.2015,STP4,LOC5,KIT246,B15,48
2.2015,2,2015,PC1,7,2015,09.02.2015,STP4,LOC5,KIT263,B22,144
2.2015,2,2015,PC1,7,2015,10.02.2015,STP2,LOC4,KIT71,B15,36
2.2015,2,2015,PC1,7,2015,10.02.2015,STP2,LOC4,KIT259,B22,180
2.2015,2,2015,PC1,7,2015,10.02.2015,STP2,LOC4,KIT263,B22,504
2.2015,2,2015,PC1,7,2015,10.02.2015,STP2,LOC4,KIT568,B15,288
2.2015,2,2015,PC1,7,2015,10.02.2015,STP2,LOC4,KIT570,B15,360
2.2015,2,2015,PC1,7,2015,10.02.2015,STP3,LOC2,KIT20,B15,90
2.2015,2,2015,PC1,7,2015,10.02.2015,STP3,LOC2,KIT71,B15,36
2.2015,2,2015,PC1,7,2015,10.02.2015,STP3,LOC2,KIT246,B15,46
2.2015,2,2015,PC1,7,2015,10.02.2015,STP3,LOC2,KIT263,B22,324
2.2015,2,2015,PC1,7,2015,10.02.2015,STP3,LOC2,KIT570,B15,540
2.2015,2,2015,PC1,7,2015,10.02.2015,STP4,LOC5,KIT20,B15,90
2.2015,2,2015,PC1,7,2015,10.02.2015,STP4,LOC5,KIT259,B22,90
2.2015,2,2015,PC1,7,2015,10.02.2015,STP4,LOC5,KIT263,B22,36
2.2015,2,2015,PC1,7,2015,11.02.2015,STP1,LOC3,KIT20,B15,90
2.2015,2,2015,PC1,7,2015,11.02.2015,STP1,LOC3,KIT71,B15,36
2.2015,2,2015,PC1,7,2015,11.02.2015,STP1,LOC3,KIT179,B24,48
2.2015,2,2015,PC1,7,2015,11.02.2015,STP1,LOC3,KIT263,B22,576
2.2015,2,2015,PC1,7,2015,11.02.2015,STP1,LOC3,KIT517,B14,36
2.2015,2,2015,PC1,7,2015,11.02.2015,STP1,LOC3,KIT568,B15,432
2.2015,2,2015,PC1,7,2015,11.02.2015,STP4,LOC5,KIT26,B22,131
2.2015,2,2015,PC1,7,2015,11.02.2015,STP4,LOC5,KIT52,B15,24
2.2015,2,2015,PC1,7,2015,11.02.2015,STP4,LOC5,KIT69,B15,24
2.2015,2,2015,PC1,7,2015,11.02.2015,STP4,LOC5,KIT123,B2,12
2.2015,2,2015,PC1,7,2015,11.02.2015,STP4,LOC5,KIT551,B2,48
2.2015,2,2015,PC1,7,2015,11.02.2015,STP4,LOC5,KIT568,B15,144
2.2015,2,2015,PC1,7,2015,11.02.2015,STP4,LOC5,KIT570,B15,178
2.2015,2,2015,PC1,7,2015,11.02.2015,STP4,LOC5,KIT571,B15,30
2.2015,2,2015,PC1,7,2015,12.02.2015,STP1,LOC3,KIT19,B15,16
2.2015,2,2015,PC1,7,2015,12.02.2015,STP1,LOC3,KIT25,B22,6
2.2015,2,2015,PC1,7,2015,12.02.2015,STP1,LOC3,KIT26,B22,51
2.2015,2,2015,PC1,7,2015,12.02.2015,STP1,LOC3,KIT27,B15,12
2.2015,2,2015,PC1,7,2015,12.02.2015,STP1,LOC3,KIT28,B15,64
2.2015,2,2015,PC1,7,2015,12.02.2015,STP1,LOC3,KIT39,B19,62
2.2015,2,2015,PC1,7,2015,12.02.2015,STP1,LOC3,KIT52,B15,24
2.2015,2,2015,PC1,7,2015,12.02.2015,STP1,LOC3,KIT69,B15,42
2.2015,2,2015,PC1,7,2015,12.02.2015,STP1,LOC3,KIT78,B15,20
2.2015,2,2015,PC1,7,2015,12.02.2015,STP1,LOC3,KIT79,B17,10
2.2015,2,2015,PC1,7,2015,12.02.2015,STP1,LOC3,KIT92,B15,60
2.2015,2,2015,PC1,7,2015,12.02.2015,STP1,LOC3,KIT179,B24,8
2.2015,2,2015,PC1,7,2015,12.02.2015,STP1,LOC3,KIT259,B22,48
2.2015,2,2015,PC1,7,2015,12.02.2015,STP1,LOC3,KIT263,B22,1
2.2015,2,2015,PC1,7,2015,12.02.2015,STP1,LOC3,KIT379,B9,2
2.2015,2,2015,PC1,7,2015,12.02.2015,STP1,LOC3,KIT384,B9,90
2.2015,2,2015,PC1,7,2015,12.02.2015,STP1,LOC3,KIT551,B2,24
2.2015,2,2015,PC1,7,2015,12.02.2015,STP1,LOC3,KIT561,B15,90
2.2015,2,2015,PC1,7,2015,12.02.2015,STP1,LOC3,KIT568,B15,160
2.2015,2,2015,PC1,7,2015,12.02.2015,STP1,LOC3,KIT571,B15,32
2.2015,2,2015,PC1,7,2015,13.02.2015,STP1,LOC3,KIT187,B6,768
2.2015,2,2015,PC1,7,2015,13.02.2015,STP1,LOC3,KIT188,B19,126
2.2015,2,2015,PC1,7,2015,13.02.2015,STP1,LOC3,KIT191,B6,180
2.2015,2,2015,PC1,7,2015,13.02.2015,STP1,LOC3,KIT192,B19,144
2.2015,2,2015,PC1,7,2015,13.02.2015,STP1,LOC3,KIT193,B19,936
2.2015,2,2015,PC1,7,2015,13.02.2015,STP1,LOC3,KIT196,B19,288
2.2015,2,2015,PC1,7,2015,13.02.2015,STP1,LOC3,KIT199,B19,8
2.2015,2,2015,PC1,7,2015,13.02.2015,STP2,LOC4,KIT39,B19,30
2.2015,2,2015,PC1,7,2015,13.02.2015,STP2,LOC4,KIT45,B19,35
2.2015,2,2015,PC1,7,2015,13.02.2015,STP2,LOC4,KIT47,B6,212
2.2015,2,2015,PC1,7,2015,13.02.2015,STP2,LOC4,KIT66,B15,39
2.2015,2,2015,PC1,7,2015,13.02.2015,STP2,LOC4,KIT69,B15,14
2.2015,2,2015,PC1,7,2015,13.02.2015,STP2,LOC4,KIT123,B2,12
2.2015,2,2015,PC1,7,2015,13.02.2015,STP2,LOC4,KIT179,B24,4
2.2015,2,2015,PC1,7,2015,13.02.2015,STP2,LOC4,KIT188,B19,136
2.2015,2,2015,PC1,7,2015,13.02.2015,STP2,LOC4,KIT191,B6,252
2.2015,2,2015,PC1,7,2015,13.02.2015,STP2,LOC4,KIT192,B19,180
2.2015,2,2015,PC1,7,2015,13.02.2015,STP2,LOC4,KIT193,B19,252
2.2015,2,2015,PC1,7,2015,13.02.2015,STP2,LOC4,KIT196,B19,144
2.2015,2,2015,PC1,7,2015,13.02.2015,STP2,LOC4,KIT199,B19,12
2.2015,2,2015,PC1,7,2015,13.02.2015,STP2,LOC4,KIT263,B22,144
2.2015,2,2015,PC1,7,2015,13.02.2015,STP2,LOC4,KIT541,B15,860
2.2015,2,2015,PC1,7,2015,13.02.2015,STP2,LOC4,KIT551,B2,24
2.2015,2,2015,PC1,7,2015,13.02.2015,STP2,LOC4,KIT561,B15,72
2.2015,2,2015,PC1,7,2015,13.02.2015,STP3,LOC2,KIT68,B6,41
2.2015,2,2015,PC1,7,2015,13.02.2015,STP3,LOC2,KIT92,B15,12
2.2015,2,2015,PC1,7,2015,13.02.2015,STP3,LOC2,KIT123,B2,19
2.2015,2,2015,PC1,7,2015,13.02.2015,STP3,LOC2,KIT179,B24,16
2.2015,2,2015,PC1,7,2015,13.02.2015,STP3,LOC2,KIT187,B6,528
2.2015,2,2015,PC1,7,2015,13.02.2015,STP3,LOC2,KIT188,B19,83
2.2015,2,2015,PC1,7,2015,13.02.2015,STP3,LOC2,KIT191,B6,324
2.2015,2,2015,PC1,7,2015,13.02.2015,STP3,LOC2,KIT193,B19,476
2.2015,2,2015,PC1,7,2015,13.02.2015,STP3,LOC2,KIT196,B19,229
2.2015,2,2015,PC1,7,2015,13.02.2015,STP3,LOC2,KIT259,B22,180
2.2015,2,2015,PC1,7,2015,13.02.2015,STP3,LOC2,KIT263,B22,108
2.2015,2,2015,PC1,7,2015,13.02.2015,STP3,LOC2,KIT544,B2,32
2.2015,2,2015,PC1,7,2015,13.02.2015,STP3,LOC2,KIT551,B2,48
2.2015,2,2015,PC1,7,2015,13.02.2015,STP3,LOC2,KIT561,B15,90
2.2015,2,2015,PC1,7,2015,13.02.2015,STP3,LOC2,KIT568,B15,144
2.2015,2,2015,PC1,7,2015,13.02.2015,STP3,LOC2,KIT571,B15,24
2.2015,2,2015,PC1,7,2015,13.02.2015,STP4,LOC5,KIT187,B6,346
2.2015,2,2015,PC1,7,2015,13.02.2015,STP4,LOC5,KIT188,B19,110
2.2015,2,2015,PC1,7,2015,13.02.2015,STP4,LOC5,KIT191,B6,72
2.2015,2,2015,PC1,7,2015,13.02.2015,STP4,LOC5,KIT192,B19,128
2.2015,2,2015,PC1,7,2015,13.02.2015,STP4,LOC5,KIT193,B19,324
2.2015,2,2015,PC1,7,2015,13.02.2015,STP4,LOC5,KIT196,B19,252
2.2015,2,2015,PC1,7,2015,13.02.2015,STP4,LOC5,KIT198,B6,146
2.2015,2,2015,PC1,8,2015,16.02.2015,STP2,LOC4,KIT68,B6,54
2.2015,2,2015,PC1,8,2015,16.02.2015,STP2,LOC4,KIT187,B6,868
2.2015,2,2015,PC1,8,2015,16.02.2015,STP2,LOC4,KIT188,B19,4
2.2015,2,2015,PC1,8,2015,16.02.2015,STP2,LOC4,KIT191,B6,2
2.2015,2,2015,PC1,8,2015,16.02.2015,STP2,LOC4,KIT192,B19,20
2.2015,2,2015,PC1,8,2015,17.02.2015,STP1,LOC3,KIT20,B15,90
2.2015,2,2015,PC1,8,2015,17.02.2015,STP1,LOC3,KIT21,B2,48
2.2015,2,2015,PC1,8,2015,17.02.2015,STP1,LOC3,KIT39,B19,54
2.2015,2,2015,PC1,8,2015,17.02.2015,STP1,LOC3,KIT70,B15,90
2.2015,2,2015,PC1,8,2015,17.02.2015,STP1,LOC3,KIT78,B15,20
2.2015,2,2015,PC1,8,2015,17.02.2015,STP1,LOC3,KIT260,B22,432
2.2015,2,2015,PC1,8,2015,17.02.2015,STP1,LOC3,KIT263,B22,216
2.2015,2,2015,PC1,8,2015,17.02.2015,STP1,LOC3,KIT379,B9,26
2.2015,2,2015,PC1,8,2015,17.02.2015,STP1,LOC3,KIT385,B9,30
2.2015,2,2015,PC1,8,2015,17.02.2015,STP1,LOC3,KIT406,B24,300
2.2015,2,2015,PC1,8,2015,17.02.2015,STP1,LOC3,KIT544,B2,90
2.2015,2,2015,PC1,8,2015,17.02.2015,STP1,LOC3,KIT571,B15,122
2.2015,2,2015,PC1,8,2015,17.02.2015,STP2,LOC4,KIT406,B24,564
2.2015,2,2015,PC1,8,2015,17.02.2015,STP3,LOC2,KIT21,B2,144
2.2015,2,2015,PC1,8,2015,17.02.2015,STP3,LOC2,KIT260,B22,234
2.2015,2,2015,PC1,8,2015,17.02.2015,STP3,LOC2,KIT263,B22,180
2.2015,2,2015,PC1,8,2015,17.02.2015,STP4,LOC5,KIT20,B15,90
2.2015,2,2015,PC1,8,2015,17.02.2015,STP4,LOC5,KIT260,B22,144
2.2015,2,2015,PC1,8,2015,18.02.2015,STP2,LOC4,KIT20,B15,86
2.2015,2,2015,PC1,8,2015,18.02.2015,STP2,LOC4,KIT21,B2,48
2.2015,2,2015,PC1,8,2015,18.02.2015,STP2,LOC4,KIT70,B15,45
2.2015,2,2015,PC1,8,2015,18.02.2015,STP2,LOC4,KIT78,B15,20
2.2015,2,2015,PC1,8,2015,18.02.2015,STP2,LOC4,KIT260,B22,288
2.2015,2,2015,PC1,8,2015,18.02.2015,STP2,LOC4,KIT406,B24,80
2.2015,2,2015,PC1,8,2015,18.02.2015,STP2,LOC4,KIT568,B15,588
2.2015,2,2015,PC1,8,2015,18.02.2015,STP4,LOC5,KIT19,B15,18
2.2015,2,2015,PC1,8,2015,18.02.2015,STP4,LOC5,KIT39,B19,90
2.2015,2,2015,PC1,8,2015,18.02.2015,STP4,LOC5,KIT70,B15,90
2.2015,2,2015,PC1,8,2015,18.02.2015,STP4,LOC5,KIT78,B15,20
2.2015,2,2015,PC1,8,2015,18.02.2015,STP4,LOC5,KIT245,B15,80
2.2015,2,2015,PC1,8,2015,18.02.2015,STP4,LOC5,KIT263,B22,180
2.2015,2,2015,PC1,8,2015,18.02.2015,STP4,LOC5,KIT406,B24,60
2.2015,2,2015,PC1,8,2015,18.02.2015,STP4,LOC5,KIT571,B15,6
2.2015,2,2015,PC1,8,2015,19.02.2015,STP3,LOC2,KIT39,B19,18
2.2015,2,2015,PC1,8,2015,19.02.2015,STP3,LOC2,KIT70,B15,45
2.2015,2,2015,PC1,8,2015,19.02.2015,STP3,LOC2,KIT78,B15,60
2.2015,2,2015,PC1,8,2015,19.02.2015,STP3,LOC2,KIT245,B15,198
2.2015,2,2015,PC1,8,2015,19.02.2015,STP3,LOC2,KIT263,B22,21
2.2015,2,2015,PC1,8,2015,19.02.2015,STP3,LOC2,KIT406,B24,200
2.2015,2,2015,PC1,8,2015,19.02.2015,STP3,LOC2,KIT551,B2,36
2.2015,2,2015,PC1,8,2015,20.02.2015,STP1,LOC3,KIT188,B19,236
2.2015,2,2015,PC1,8,2015,20.02.2015,STP1,LOC3,KIT189,B6,72
2.2015,2,2015,PC1,8,2015,20.02.2015,STP1,LOC3,KIT190,B16,266
2.2015,2,2015,PC1,8,2015,20.02.2015,STP1,LOC3,KIT192,B19,240
2.2015,2,2015,PC1,8,2015,20.02.2015,STP1,LOC3,KIT193,B19,774
2.2015,2,2015,PC1,8,2015,20.02.2015,STP1,LOC3,KIT198,B6,113
2.2015,2,2015,PC1,8,2015,20.02.2015,STP1,LOC3,KIT199,B19,16
2.2015,2,2015,PC1,8,2015,20.02.2015,STP1,LOC3,KIT200,B16,396
2.2015,2,2015,PC1,8,2015,20.02.2015,STP1,LOC3,KIT245,B15,80
2.2015,2,2015,PC1,8,2015,20.02.2015,STP1,LOC3,KIT517,B14,36
2.2015,2,2015,PC1,8,2015,20.02.2015,STP2,LOC4,KIT68,B6,17
2.2015,2,2015,PC1,8,2015,20.02.2015,STP2,LOC4,KIT187,B6,207
2.2015,2,2015,PC1,8,2015,20.02.2015,STP2,LOC4,KIT188,B19,331
2.2015,2,2015,PC1,8,2015,20.02.2015,STP2,LOC4,KIT189,B6,36
2.2015,2,2015,PC1,8,2015,20.02.2015,STP2,LOC4,KIT190,B16,144
2.2015,2,2015,PC1,8,2015,20.02.2015,STP2,LOC4,KIT191,B6,35
2.2015,2,2015,PC1,8,2015,20.02.2015,STP2,LOC4,KIT192,B19,192
2.2015,2,2015,PC1,8,2015,20.02.2015,STP2,LOC4,KIT193,B19,288
2.2015,2,2015,PC1,8,2015,20.02.2015,STP2,LOC4,KIT196,B19,93
2.2015,2,2015,PC1,8,2015,20.02.2015,STP2,LOC4,KIT198,B6,65
2.2015,2,2015,PC1,8,2015,20.02.2015,STP2,LOC4,KIT200,B16,396
2.2015,2,2015,PC1,8,2015,20.02.2015,STP3,LOC2,KIT188,B19,135
2.2015,2,2015,PC1,8,2015,20.02.2015,STP3,LOC2,KIT189,B6,38
2.2015,2,2015,PC1,8,2015,20.02.2015,STP3,LOC2,KIT190,B16,72
2.2015,2,2015,PC1,8,2015,20.02.2015,STP3,LOC2,KIT192,B19,56
2.2015,2,2015,PC1,8,2015,20.02.2015,STP3,LOC2,KIT193,B19,614
2.2015,2,2015,PC1,8,2015,20.02.2015,STP3,LOC2,KIT198,B6,72
2.2015,2,2015,PC1,8,2015,20.02.2015,STP3,LOC2,KIT199,B19,52
2.2015,2,2015,PC1,8,2015,20.02.2015,STP3,LOC2,KIT200,B16,157
2.2015,2,2015,PC1,8,2015,20.02.2015,STP4,LOC5,KIT188,B19,104
2.2015,2,2015,PC1,8,2015,20.02.2015,STP4,LOC5,KIT189,B6,54
2.2015,2,2015,PC1,8,2015,20.02.2015,STP4,LOC5,KIT190,B16,96
2.2015,2,2015,PC1,8,2015,20.02.2015,STP4,LOC5,KIT192,B19,58
2.2015,2,2015,PC1,8,2015,20.02.2015,STP4,LOC5,KIT193,B19,318
2.2015,2,2015,PC1,8,2015,20.02.2015,STP4,LOC5,KIT200,B16,184
2.2015,2,2015,PC1,9,2015,23.02.2015,STP1,LOC3,KIT28,B15,160
2.2015,2,2015,PC1,9,2015,23.02.2015,STP1,LOC3,KIT52,B15,36
2.2015,2,2015,PC1,9,2015,23.02.2015,STP1,LOC3,KIT72,B17,15
2.2015,2,2015,PC1,9,2015,23.02.2015,STP1,LOC3,KIT86,B17,15
2.2015,2,2015,PC1,9,2015,23.02.2015,STP1,LOC3,KIT91,B15,50
2.2015,2,2015,PC1,9,2015,23.02.2015,STP1,LOC3,KIT179,B24,20
2.2015,2,2015,PC1,9,2015,23.02.2015,STP1,LOC3,KIT260,B22,1008
2.2015,2,2015,PC1,9,2015,23.02.2015,STP2,LOC4,KIT246,B15,288
2.2015,2,2015,PC1,9,2015,23.02.2015,STP3,LOC2,KIT24,B15,468
2.2015,2,2015,PC1,9,2015,23.02.2015,STP3,LOC2,KIT99,B15,468
2.2015,2,2015,PC1,9,2015,23.02.2015,STP3,LOC2,KIT246,B15,96
2.2015,2,2015,PC1,9,2015,23.02.2015,STP3,LOC2,KIT260,B22,288
2.2015,2,2015,PC1,9,2015,23.02.2015,STP3,LOC2,KIT541,B15,180
2.2015,2,2015,PC1,9,2015,23.02.2015,STP4,LOC5,KIT260,B22,144
2.2015,2,2015,PC1,9,2015,24.02.2015,STP1,LOC3,KIT70,B15,90
2.2015,2,2015,PC1,9,2015,24.02.2015,STP2,LOC4,KIT24,B15,360
2.2015,2,2015,PC1,9,2015,24.02.2015,STP2,LOC4,KIT66,B15,200
2.2015,2,2015,PC1,9,2015,24.02.2015,STP2,LOC4,KIT71,B15,288
2.2015,2,2015,PC1,9,2015,24.02.2015,STP2,LOC4,KIT99,B15,1152
2.2015,2,2015,PC1,9,2015,24.02.2015,STP2,LOC4,KIT245,B15,136
2.2015,2,2015,PC1,9,2015,24.02.2015,STP2,LOC4,KIT246,B15,48
2.2015,2,2015,PC1,9,2015,24.02.2015,STP2,LOC4,KIT260,B22,350
2.2015,2,2015,PC1,9,2015,24.02.2015,STP2,LOC4,KIT541,B15,378
2.2015,2,2015,PC1,9,2015,24.02.2015,STP3,LOC2,KIT70,B15,79
2.2015,2,2015,PC1,9,2015,25.02.2015,STP2,LOC4,KIT19,B15,120
2.2015,2,2015,PC1,9,2015,25.02.2015,STP2,LOC4,KIT28,B15,26
2.2015,2,2015,PC1,9,2015,25.02.2015,STP2,LOC4,KIT39,B19,12
2.2015,2,2015,PC1,9,2015,25.02.2015,STP2,LOC4,KIT99,B15,26
2.2015,2,2015,PC1,9,2015,25.02.2015,STP2,LOC4,KIT179,B24,12
2.2015,2,2015,PC1,9,2015,25.02.2015,STP2,LOC4,KIT246,B15,34
2.2015,2,2015,PC1,9,2015,25.02.2015,STP2,LOC4,KIT517,B14,16
2.2015,2,2015,PC1,9,2015,25.02.2015,STP2,LOC4,KIT568,B15,4
2.2015,2,2015,PC1,9,2015,25.02.2015,STP2,LOC4,KIT570,B15,10
2.2015,2,2015,PC1,9,2015,25.02.2015,STP3,LOC2,KIT24,B15,6
2.2015,2,2015,PC1,9,2015,25.02.2015,STP3,LOC2,KIT39,B19,54
2.2015,2,2015,PC1,9,2015,25.02.2015,STP3,LOC2,KIT66,B15,216
2.2015,2,2015,PC1,9,2015,25.02.2015,STP3,LOC2,KIT71,B15,74
2.2015,2,2015,PC1,9,2015,25.02.2015,STP3,LOC2,KIT99,B15,11
2.2015,2,2015,PC1,9,2015,25.02.2015,STP3,LOC2,KIT179,B24,28
2.2015,2,2015,PC1,9,2015,25.02.2015,STP3,LOC2,KIT245,B15,90
2.2015,2,2015,PC1,9,2015,25.02.2015,STP3,LOC2,KIT246,B15,34
2.2015,2,2015,PC1,9,2015,25.02.2015,STP4,LOC5,KIT28,B15,80
2.2015,2,2015,PC1,9,2015,25.02.2015,STP4,LOC5,KIT39,B19,18
2.2015,2,2015,PC1,9,2015,25.02.2015,STP4,LOC5,KIT52,B15,16
2.2015,2,2015,PC1,9,2015,25.02.2015,STP4,LOC5,KIT91,B15,40
2.2015,2,2015,PC1,9,2015,26.02.2015,STP1,LOC3,KIT24,B15,826
2.2015,2,2015,PC1,9,2015,27.02.2015,STP1,LOC3,KIT68,B6,86
2.2015,2,2015,PC1,9,2015,27.02.2015,STP1,LOC3,KIT69,B15,36
2.2015,2,2015,PC1,9,2015,27.02.2015,STP1,LOC3,KIT99,B15,792
2.2015,2,2015,PC1,9,2015,27.02.2015,STP1,LOC3,KIT187,B6,960
2.2015,2,2015,PC1,9,2015,27.02.2015,STP1,LOC3,KIT188,B19,300
2.2015,2,2015,PC1,9,2015,27.02.2015,STP1,LOC3,KIT191,B6,150
2.2015,2,2015,PC1,9,2015,27.02.2015,STP1,LOC3,KIT192,B19,388
2.2015,2,2015,PC1,9,2015,27.02.2015,STP1,LOC3,KIT196,B19,180
2.2015,2,2015,PC1,9,2015,27.02.2015,STP1,LOC3,KIT198,B6,28
2.2015,2,2015,PC1,9,2015,27.02.2015,STP1,LOC3,KIT199,B19,20
2.2015,2,2015,PC1,9,2015,27.02.2015,STP2,LOC4,KIT64,B19,4
2.2015,2,2015,PC1,9,2015,27.02.2015,STP2,LOC4,KIT65,B19,7
2.2015,2,2015,PC1,9,2015,27.02.2015,STP2,LOC4,KIT68,B6,43
2.2015,2,2015,PC1,9,2015,27.02.2015,STP2,LOC4,KIT99,B15,504
2.2015,2,2015,PC1,9,2015,27.02.2015,STP2,LOC4,KIT187,B6,480
2.2015,2,2015,PC1,9,2015,27.02.2015,STP2,LOC4,KIT188,B19,115
2.2015,2,2015,PC1,9,2015,27.02.2015,STP2,LOC4,KIT191,B6,36
2.2015,2,2015,PC1,9,2015,27.02.2015,STP2,LOC4,KIT192,B19,192
2.2015,2,2015,PC1,9,2015,27.02.2015,STP2,LOC4,KIT198,B6,22
2.2015,2,2015,PC1,9,2015,27.02.2015,STP2,LOC4,KIT199,B19,36
2.2015,2,2015,PC1,9,2015,27.02.2015,STP2,LOC4,KIT263,B22,288
2.2015,2,2015,PC1,9,2015,27.02.2015,STP3,LOC2,KIT68,B6,103
2.2015,2,2015,PC1,9,2015,27.02.2015,STP3,LOC2,KIT187,B6,720
2.2015,2,2015,PC1,9,2015,27.02.2015,STP3,LOC2,KIT188,B19,176
2.2015,2,2015,PC1,9,2015,27.02.2015,STP3,LOC2,KIT191,B6,144
2.2015,2,2015,PC1,9,2015,27.02.2015,STP3,LOC2,KIT192,B19,144
2.2015,2,2015,PC1,9,2015,27.02.2015,STP3,LOC2,KIT196,B19,72
2.2015,2,2015,PC1,9,2015,27.02.2015,STP3,LOC2,KIT198,B6,128
2.2015,2,2015,PC1,9,2015,27.02.2015,STP3,LOC2,KIT199,B19,76
2.2015,2,2015,PC1,9,2015,27.02.2015,STP4,LOC5,KIT68,B6,62
2.2015,2,2015,PC1,9,2015,27.02.2015,STP4,LOC5,KIT187,B6,363
2.2015,2,2015,PC1,9,2015,27.02.2015,STP4,LOC5,KIT188,B19,191
2.2015,2,2015,PC1,9,2015,27.02.2015,STP4,LOC5,KIT191,B6,144
2.2015,2,2015,PC1,9,2015,27.02.2015,STP4,LOC5,KIT192,B19,67
2.2015,2,2015,PC1,9,2015,27.02.2015,STP4,LOC5,KIT196,B19,226
2.2015,2,2015,PC1,9,2015,27.02.2015,STP4,LOC5,KIT198,B6,74
3.2015,3,2015,PC1,10,2015,02.03.2015,STP1,LOC3,KIT20,B15,180
3.2015,3,2015,PC1,10,2015,02.03.2015,STP1,LOC3,KIT71,B15,144
3.2015,3,2015,PC1,10,2015,02.03.2015,STP1,LOC3,KIT263,B22,756
3.2015,3,2015,PC1,10,2015,02.03.2015,STP3,LOC2,KIT20,B15,90
3.2015,3,2015,PC1,10,2015,02.03.2015,STP3,LOC2,KIT21,B2,48
3.2015,3,2015,PC1,10,2015,02.03.2015,STP3,LOC2,KIT39,B19,90
3.2015,3,2015,PC1,10,2015,02.03.2015,STP3,LOC2,KIT70,B15,171
3.2015,3,2015,PC1,10,2015,02.03.2015,STP3,LOC2,KIT71,B15,72
3.2015,3,2015,PC1,10,2015,02.03.2015,STP3,LOC2,KIT99,B15,612
3.2015,3,2015,PC1,10,2015,02.03.2015,STP3,LOC2,KIT263,B22,576
3.2015,3,2015,PC1,10,2015,02.03.2015,STP4,LOC5,KIT71,B15,36
3.2015,3,2015,PC1,10,2015,03.03.2015,STP1,LOC3,KIT260,B22,288
3.2015,3,2015,PC1,10,2015,03.03.2015,STP1,LOC3,KIT561,B15,630
3.2015,3,2015,PC1,10,2015,03.03.2015,STP4,LOC5,KIT24,B15,425
3.2015,3,2015,PC1,10,2015,03.03.2015,STP4,LOC5,KIT39,B19,270
3.2015,3,2015,PC1,10,2015,03.03.2015,STP4,LOC5,KIT70,B15,90
3.2015,3,2015,PC1,10,2015,03.03.2015,STP4,LOC5,KIT99,B15,396
3.2015,3,2015,PC1,10,2015,03.03.2015,STP4,LOC5,KIT246,B15,192
3.2015,3,2015,PC1,10,2015,03.03.2015,STP4,LOC5,KIT570,B15,90
3.2015,3,2015,PC1,10,2015,04.03.2015,STP2,LOC4,KIT24,B15,1324
3.2015,3,2015,PC1,10,2015,04.03.2015,STP3,LOC2,KIT20,B15,4
3.2015,3,2015,PC1,10,2015,04.03.2015,STP3,LOC2,KIT21,B2,24
